Area	EdgeDistance_Error	Density_In_Ellipse	Ramanujan	Red_MEAN
1794.946432	0.002494	0.992129	0.947244	43.028837
1309.406164	0.003302	0.992621	0.967427	42.788435
285.676965	0.005924	0.982381	0.925507	22.999976
1154.567048	0.002869	0.997368	0.949276	27.06577
1297.396504	0.005051	0.998211	0.916256	25.509206
1082.065917	0.00131	0.998342	0.923845	35.317926
409.675505	0.002779	0.987666	0.941655	24.503805
1482.38594	0.001925	0.997156	0.926582	27.823759
1329.372176	0.005294	0.998648	0.951347	25.822139
1070.288869	0.004688	0.996532	0.905846	35.824253
111.145732	0.022234	0.955004	0.946263	21.255196
1644.611519	0.001125	0.997079	0.936302	37.095906
1910.68412	0.003197	0.994193	0.955666	36.83243
626.585957	0.004163	0.987209	0.949375	29.623543
1116.109678	0.001761	0.994142	0.941539	34.040755
934.840355	0.001443	0.993867	0.946741	33.030054
1563.76899	0.001108	0.997182	0.939411	34.343957
1647.346681	0.0046	0.996282	0.944044	39.58763
1201.036088	0.003825	0.994425	0.968594	32.576201
314.48686	0.010763	0.9702	1.01579	19.870664
1838.568223	0.003022	0.992588	0.948217	37.596715
1048.514071	0.004381	0.99479	0.925745	34.215571
1280.380757	0.000925	0.996283	0.944175	37.961438
2127.3835	0.001289	0.996901	0.945857	34.725679
1368.431822	0.00224	0.997289	0.964275	41.943131
1063.34194	0.001006	0.995689	0.931401	39.102649
1496.058664	0.006331	0.994357	0.953397	29.528203
1924.837993	0.002191	0.994829	0.940479	34.786865
1745.233068	0.001561	0.993791	0.96822	32.560633
1652.724665	0.001605	0.997613	0.975293	36.868413
760.863738	0.003214	0.99011	0.943645	30.839281
1243.297493	0.001236	0.997283	0.949673	36.224984
748.044216	0.00206	0.994538	0.934922	35.625735
1652.697367	0.001634	0.996039	0.946772	42.313731
1170.91085	0.001605	0.988573	0.950423	38.281537
1910.945396	0.003837	0.994362	0.967939	41.615254
551.261964	0.006257	0.976366	0.994495	30.256689
1698.745698	0.007053	0.996258	0.959209	42.090944
1029.485343	0.002522	0.993516	0.979167	38.976636
1160.565026	0.003301	0.996842	0.945989	37.994411
2059.407654	0.003799	0.993662	0.974669	41.12978
1764.713207	0.002314	0.997982	0.949897	44.19648
1735.381868	0.015134	0.949388	0.99463	42.73902
2216.693186	0.016031	0.988772	1.081835	26.840224
2663.38927	0.065624	0.751593	1.801694	31.412527
2835.47783	0.014062	0.948551	1.116447	34.291387
1570.358801	0.017546	0.935636	1.278269	31.640942
1581.530742	0.26652	0.580816	0.967662	30.974627
882.229514	0.00269	0.98572	1.055061	27.041742
1958.125277	0.001759	0.994465	1.022013	33.290562
1325.062193	0.002753	0.994089	1.023832	26.693525
1123.28065	0.0026	0.991213	1.004018	33.031902
2067.083088	0.003842	0.994967	0.948568	35.393003
572.398301	0.00818	0.97236	0.985063	22.387827
1390.575057	0.006015	0.978474	1.042917	28.434581
2138.33297	0.003377	0.991141	1.047571	32.550726
1962.161102	0.001759	0.992867	1.001619	35.253568
650.31628	0.007172	0.978663	0.968418	23.773525
659.743403	0.00391	0.985825	0.948079	24.52246
1501.418947	0.003136	0.988955	0.989596	29.286175
1507.472719	0.001225	0.995853	0.970628	27.554771
532.479343	0.013599	0.96122	1.054714	24.236219
1256.599457	0.003029	0.987706	0.987511	41.993599
1643.054637	0.000991	0.998275	0.972426	32.508003
1638.777792	0.00306	0.995171	0.975378	30.750093
739.779536	0.002719	0.987479	0.968169	25.080205
1370.237911	0.002412	0.992905	0.976864	28.430435
1662.638358	0.028074	0.932393	1.175603	36.409416
1474.834524	0.006109	0.983991	0.970631	57.239308
1008.131822	0.000924	0.997362	0.948231	25.466749
1777.897897	0.003729	0.99465	0.956226	27.979852
1481.550744	0.002674	0.997585	0.961908	33.083574
664.272302	0.003334	0.996066	0.934929	31.67611
711.157935	0.003049	0.98875	0.955966	23.315069
1875.8425	0.00393	0.996011	0.970971	33.099315
1682.053853	0.001054	0.998006	0.953999	37.342912
1574.285386	0.000653	0.996514	0.97225	33.790174
660.903008	0.001332	0.992537	0.940137	24.531312
1930.948859	0.002479	0.997797	0.933119	34.119705
1183.532871	0.002183	0.995825	0.962287	32.243327
712.931005	0.004558	0.985135	1.003667	27.863408
1304.901708	0.001067	0.997336	0.926957	27.545953
920.353216	0.001117	0.99423	0.95469	27.037646
1656.748343	0.001118	0.996494	0.954383	29.3443
1327.030043	0.003989	0.997977	0.929629	21.673366
943.817118	0.008097	0.997488	0.942322	27.327735
1782.870408	0.001822	0.996194	0.919089	41.579315
1916.670793	0.001175	0.997348	0.938468	41.001925
916.957909	0.001841	0.99427	0.947403	21.998859
1773.026929	0.002316	0.998148	0.940648	29.448978
1454.425717	0.0033	0.998619	0.927223	37.897529
1623.783396	0.000469	0.998226	0.97175	32.298795
358.812511	0.005075	0.977316	0.956497	17.433246
1420.331648	0.004477	0.998801	0.921504	27.833599
567.469757	0.001882	0.99024	0.965981	20.137246
1089.661756	0.002635	0.997298	0.943338	19.732488
1527.084802	0.003279	0.996062	0.953612	21.462933
727.485065	0.002262	0.992021	0.978375	26.537298
1486.58541	0.001098	0.997974	0.942136	31.580893
1208.824769	0.003312	0.998398	0.927655	22.581019
690.465844	0.004337	0.982396	0.945925	20.905156
1763.246316	0.004674	0.995569	0.971254	29.096664
1352.964295	0.002796	0.996904	0.945221	20.191083
931.412218	0.001144	0.996794	0.949503	27.924541
1744.968905	0.004154	0.998776	0.944337	31.089739
1414.811487	0.00054	0.998999	0.921582	29.710151
937.458234	0.002127	0.99502	0.954214	30.537609
1471.473693	0.007107	0.997443	0.952091	26.445043
947.637038	0.001595	0.995926	0.967202	21.735206
1371.647474	0.002763	0.997294	0.939052	19.077738
1639.223898	0.006009	0.994495	0.95844	22.719824
676.247266	0.003639	0.992248	0.956758	20.887449
1109.747711	0.005067	0.997023	0.955958	28.762956
1718.979835	0.001851	0.998127	0.91514	32.249636
956.205649	0.004509	0.994293	0.930697	23.261332
1492.583988	0.003976	0.994702	0.969466	23.991325
771.39844	0.024821	0.963007	0.949116	28.426706
1836.120741	0.003818	0.991097	0.951622	37.322915
1532.013044	0.00226	0.994392	0.954463	33.607587
809.124033	0.001437	0.997051	0.909457	28.731273
1647.560362	0.002942	0.99636	0.945776	33.835449
1758.187406	0.001345	0.997883	0.925838	24.43303
1269.32912	0.003401	0.998379	0.943919	26.534492
909.280595	0.002017	0.994378	0.969025	22.58261
1631.791573	0.004305	0.99885	0.90765	35.938922
1068.831466	0.00044	0.998741	0.939658	37.258882
1166.061881	0.007099	0.998405	0.938379	25.162637
1695.435851	0.00376	0.99431	0.99146	27.862281
193.252602	0.004916	0.978472	0.962456	19.096825
1451.771666	0.000974	0.999111	0.916425	36.845012
1568.567372	0.004136	0.998207	0.919719	34.970078
691.499781	0.003741	0.992646	0.947071	25.328336
1244.552263	0.001212	0.99739	0.91733	32.626151
870.75758	0.002959	0.98666	1.005673	25.12254
1754.957677	0.001179	0.99704	0.953552	36.883964
1436.42871	0.003298	0.99595	0.95447	47.322322
643.799521	0.002413	0.99062	0.918208	32.194556
1755.357108	0.001186	0.996106	0.946776	40.325771
1237.496945	0.002467	0.995045	0.948928	36.444256
1068.121879	0.001712	0.998285	0.929239	34.246883
1700.163897	0.002822	0.997616	0.966412	37.88644
1519.190281	0.003456	0.993651	0.933894	41.350639
1045.476347	0.002279	0.990657	0.928824	35.103965
1668.79987	0.004453	0.983826	1.112466	30.254435
1927.877103	0.06542	0.901413	1.270319	31.383782
2720.034311	0.003511	0.985834	1.092749	31.979632
1450.375355	0.019449	0.93709	1.128347	24.234102
2842.716689	0.001884	0.990412	1.062677	45.280155
1296.36481	0.005097	0.980393	1.066369	31.12067
1770.856717	0.00442	0.994415	1.042927	28.87205
466.834102	0.009516	0.968842	1.083964	21.693712
1800.554796	0.003623	0.988749	1.060902	33.336025
1033.579444	0.003142	0.992702	0.967318	27.218196
2413.185346	0.00241	0.988474	1.1007	33.183104
1829.595967	0.001879	0.995275	0.978131	31.102722
1827.117013	0.002396	0.994872	0.985396	33.360002
1089.679699	0.002325	0.988659	1.017618	29.467877
1332.41504	0.002573	0.994331	0.99887	29.244702
1609.705327	0.004064	0.991667	1.018436	29.765199
459.149168	0.003502	0.986604	0.965272	21.15904
1142.395582	0.004473	0.98934	0.976735	29.838836
1847.191378	0.002879	0.996226	0.947386	34.387335
2460.972723	0.018868	0.970118	1.209928	34.162264
877.386361	0.003295	0.981753	1.026997	29.764155
1405.232384	0.005018	0.997323	0.947025	29.770832
1564.522233	0.003426	0.998688	0.922116	35.94397
1771.616207	0.008344	0.995573	0.943858	31.650278
1962.548749	0.002989	0.997334	0.969512	33.887324
1926.308593	0.002576	0.997511	0.934461	37.530857
1809.75296	0.004299	0.991138	0.930626	32.240353
1436.79482	0.003487	0.998304	0.9384	30.548332
2110.068913	0.000911	0.997396	0.932005	36.537347
1427.870175	0.004811	0.995091	0.962864	33.955517
712.952247	0.018448	0.941484	1.063097	27.283032
1729.978742	0.001907	0.997084	0.932777	25.018129
1659.590004	0.002578	0.993001	0.9426	23.607612
805.553078	0.003443	0.992969	0.95687	20.738448
1241.115186	0.001118	0.997225	0.950532	28.385041
1040.290667	0.002222	0.996457	0.913242	30.344604
1395.878946	0.010451	0.998572	0.933717	28.214735
464.448415	0.003628	0.992085	0.962369	40.747984
921.124461	0.003066	0.991675	0.959035	41.997582
845.061168	0.010676	0.997146	0.934433	33.174845
1335.644935	0.002473	0.997672	0.960682	27.87782
1404.95944	0.002776	0.993664	0.942222	33.622675
1127.831094	0.002073	0.992199	0.928714	29.459465
1755.063602	0.00974	0.996489	0.955314	30.23904
1428.392975	0.001111	0.998729	0.931099	36.882837
1392.077269	0.000652	0.999016	0.921303	34.679778
1411.217034	0.003942	0.995468	0.946547	34.239923
1171.8001	0.005541	0.997528	0.929369	34.478451
741.576356	0.001808	0.993709	0.887994	28.029173
1458.354572	0.006796	0.984737	0.9891	27.345065
259.077134	0.019849	0.948135	1.037531	21.659744
2321.091334	0.00133	0.997314	0.957349	28.145932
1267.475709	0.000776	0.9961	0.964289	25.3127
1406.918631	0.002968	0.999099	0.927837	27.126133
870.061283	0.001341	0.997431	0.915682	29.587386
331.972999	0.01018	0.96923	0.957171	20.695399
1665.571194	0.001875	0.998118	0.936356	35.622792
204.389674	0.009583	0.974609	0.910501	23.113601
1923.673559	0.002011	0.996527	0.916333	40.675342
1118.9552	0.003018	0.994151	0.988486	34.51247
673.562623	0.000722	0.997659	0.922244	22.90753
938.504509	0.004056	0.994645	0.950115	21.149208
1029.882297	0.001905	0.997676	0.92837	26.595518
504.853519	0.004065	0.987584	0.995681	20.390345
1636.090769	0.002922	0.997941	0.936771	37.953026
319.700432	0.01816	0.961365	0.988961	21.839084
1268.756419	0.017611	0.975323	1.044733	33.626108
1939.669558	0.005159	0.989446	0.986592	37.722288
1939.744336	0.013448	0.98374	0.998411	39.539058
1365.719855	0.004473	0.998106	0.946241	33.891055
1421.845518	0.002292	0.998696	0.923482	37.478299
1153.841875	0.002444	0.997965	0.917361	28.216916
726.798828	0.001771	0.995983	0.948494	24.762438
1465.987676	0.001681	0.996051	0.931417	21.72685
1334.335595	0.002352	0.999066	0.923236	32.677943
953.243945	0.000569	0.998446	0.921839	25.136899
1065.908331	0.003027	0.997854	0.919673	27.820665
1680.784543	0.003652	0.995519	0.935527	17.120677
936.608476	0.00626	0.995915	0.946615	26.95145
294.52165	0.001608	0.996057	0.934264	20.642821
1367.716001	0.000849	0.998355	0.921026	34.551938
657.721396	0.00159	0.987684	0.951021	26.887043
1192.440372	0.002086	0.996577	0.935638	41.486246
2579.625179	0.005485	0.996134	0.962111	41.91751
1646.829872	0.001339	0.996982	0.934944	40.237944
935.271712	0.003586	0.987396	0.942265	30.55376
1091.395496	0.000368	0.998906	0.929963	29.901543
1406.341461	0.006062	0.9976	0.922637	27.831575
1187.684638	0.004896	0.99741	0.957469	28.172606
419.679234	0.006084	0.975391	0.978886	20.437938
1382.759898	0.001435	0.997218	0.930251	47.370962
1914.401924	0.005686	0.996976	0.969803	37.393385
1047.29548	0.002098	0.994485	0.936229	37.925294
1832.971751	0.001191	0.996647	0.966934	23.827203
1291.764554	0.001368	0.994747	0.93886	29.91113
1392.274204	0.004388	0.997066	0.93049	36.422488
1068.60377	0.001456	0.997212	0.929056	36.417307
1986.09827	0.001188	0.997455	0.915301	37.149399
643.532673	0.00276	0.99676	0.917808	19.346321
1109.887843	0.004405	0.996699	0.95574	21.752544
956.320609	0.00174	0.996878	0.954446	34.639143
1664.310927	0.003699	0.997127	0.961327	38.445479
1648.582692	0.005082	0.987639	1.033948	35.374273
111.019678	0.064537	0.770212	1.088232	18.689302
1642.754733	0.002038	0.998342	0.942653	34.742139
1131.799203	0.006169	0.983063	1.014772	34.11489
1861.744115	0.00724	0.977447	0.975969	32.51858
1696.572049	0.000895	0.998324	0.929561	33.175832
1165.627119	0.004552	0.99516	0.957443	30.228693
339.083726	0.010138	0.967133	0.960443	18.963152
1490.806749	0.00176	0.998446	0.917297	38.533512
378.470338	0.004257	0.981574	0.991001	24.304686
2192.209303	0.013395	0.992019	1.013888	37.164263
1700.561845	0.002318	0.995625	0.932418	44.219619
882.798219	0.001562	0.995166	0.937648	36.771502
1019.860763	0.002325	0.997354	0.923523	32.588731
1717.32173	0.000902	0.997285	0.91693	32.89625
1600.048698	0.004524	0.997173	0.951509	37.826112
479.249507	0.003533	0.986233	0.998068	26.986738
1652.627687	0.003041	0.997584	0.931889	39.07271
2171.885639	0.005322	0.993672	0.995018	43.487949
959.894199	0.002299	0.991062	1.004878	35.212178
1915.215234	0.001458	0.996606	0.99601	38.040701
774.004855	0.003011	0.991009	0.947227	31.35291
1405.905393	0.002737	0.996955	0.943141	35.978701
2183.36963	0.001977	0.990151	1.013778	32.22511
1586.29997	0.038759	0.966564	1.02872	31.040684
1673.898459	0.002619	0.996007	0.981303	40.157813
995.957802	0.001937	0.99628	0.94394	36.266104
554.97908	0.006226	0.977221	0.957867	29.661804
1701.54921	0.005337	0.988751	1.087069	41.37358
1200.330437	0.002836	0.996951	0.923621	37.637975
1480.138646	0.002321	0.99388	0.954926	36.98404
743.704931	0.003018	0.985791	0.963894	31.278112
1789.740944	0.001265	0.993405	0.989946	35.949204
1410.157684	0.004869	0.97717	1.024024	37.149369
1906.385491	0.002859	0.984696	1.064036	30.825584
1426.505885	0.019007	0.919141	1.181864	26.304948
2214.742518	0.001712	0.99462	0.979801	34.297335
2160.537166	0.034239	0.920156	1.45664	22.342728
2618.026227	0.006513	0.96251	1.331108	30.715099
970.530327	0.006417	0.979331	1.029482	25.440853
1826.747572	0.002907	0.989566	1.087421	29.738605
1801.378724	0.001626	0.995277	1.039521	29.314908
2375.006329	0.005642	0.990579	1.043108	34.322678
1285.511858	0.003365	0.987032	1.005333	32.722334
1799.248701	0.007234	0.969861	1.041342	28.392653
1761.705199	0.004932	0.994492	0.959074	33.052365
378.07004	0.014678	0.943071	0.951032	21.126994
1920.024406	0.001176	0.995997	0.937401	32.469922
992.777049	0.005518	0.985657	0.992675	31.017638
1817.556254	0.001591	0.995248	0.981696	40.383586
1266.508913	0.003617	0.990744	0.967792	37.690652
1811.989241	0.014441	0.961733	1.023378	31.800459
1385.640867	0.002199	0.997129	0.913516	32.158096
1863.234689	0.002854	0.992319	0.947543	26.612584
2209.993639	0.003675	0.994679	0.922546	30.311543
1453.142563	0.002505	0.996666	0.899392	33.579393
1486.088599	0.010807	0.964874	0.97498	35.39715
630.185563	0.023625	0.949666	0.994226	28.756165
993.176473	0.002349	0.992832	0.970591	32.168947
1350.820627	0.007715	0.992841	0.95453	37.942207
1881.417857	0.002887	0.992843	0.943503	35.37802
1195.843462	0.012217	0.974814	0.983434	37.742312
1458.344105	0.009658	0.97178	0.994445	27.13843
1024.898382	0.002167	0.991088	0.938333	35.697958
1920.354507	0.005858	0.994921	0.928597	37.865551
1265.582188	0.004674	0.990749	0.916981	38.334633
1871.021001	0.012356	0.978235	0.950436	32.98037
1601.503522	0.002524	0.995655	0.961065	32.824613
875.557127	0.008028	0.99242	0.950013	31.169152
1679.766257	0.007298	0.990132	0.984855	36.49819
483.874765	0.015842	0.945079	0.982823	22.176541
2071.472714	0.008453	0.994183	0.985262	1.115942
1583.836688	0.031925	0.906118	1.113053	38.019191
1769.77826	0.010872	0.995628	0.964496	33.481244
1075.716057	0.003832	0.994523	0.930252	33.602888
1690.304486	0.00429	0.996426	0.94614	36.229361
919.415482	0.001434	0.992255	0.935577	33.879217
1018.202709	0.00324	0.994284	0.948065	26.843875
1682.009095	0.00235	0.995356	0.91745	30.933205
794.830794	0.009314	0.973497	0.936579	40.348039
1863.257128	0.00263	0.995113	0.974988	40.646521
1654.504054	0.00464	0.981927	1.035109	23.689325
1707.961926	0.003847	0.991885	1.004253	22.528964
714.071151	0.00754	0.986675	0.907615	39.61678
1662.364366	0.003071	0.992771	0.976911	38.931187
1375.568553	0.002725	0.993817	0.975244	43.266602
807.831983	0.002911	0.987215	0.975923	28.322629
1510.602356	0.000649	0.997867	0.941823	33.696046
1207.704498	0.004325	0.98947	0.940769	33.919705
1775.066318	0.003874	0.996412	0.923956	35.040044
2457.883181	0.019381	0.960112	1.060543	46.383889
1921.903369	0.004379	0.994158	0.924375	32.653363
1246.147867	0.004263	0.995785	0.90324	37.217134
712.621892	0.003431	0.997348	0.93432	28.747651
1714.829864	0.006935	0.990308	0.971454	34.325263
1126.720487	0.006808	0.984731	0.937692	37.649821
1188.116942	0.002038	0.995074	0.937073	37.758588
2088.277054	0.018309	0.967182	1.027163	39.099925
1445.797047	0.009142	0.96643	0.982042	38.013694
1340.254989	0.002218	0.99585	0.974184	35.540989
288.929778	0.034269	0.935778	0.95381	30.209969
1926.797215	0.007824	0.989654	0.93736	41.680804
1689.603873	0.005318	0.993682	0.996951	41.694198
1222.877021	0.002683	0.996177	0.955618	34.597102
786.610626	0.001857	0.997964	0.922464	44.985928
1050.380317	0.003736	0.996707	0.959804	45.464385
2070.65493	0.064064	0.92737	1.213227	45.469962
604.046628	0.002786	0.986452	1.002485	33.569254
2093.100036	0.00449	0.99359	1.014649	35.527421
1132.448315	0.006251	0.974118	1.015229	39.503823
1388.740976	0.008596	0.988102	0.975506	39.218724
1913.610693	0.003785	0.981615	1.014104	36.046965
1655.2136	0.006027	0.994178	0.967585	34.370562
2032.672525	0.015163	0.946365	1.103785	38.159048
1413.947043	0.027363	0.907999	1.184953	33.185876
1067.132072	0.003539	0.9829	1.000582	31.374579
1988.909354	0.003557	0.980487	1.026422	34.7277
2416.705582	0.010333	0.988038	1.009295	40.687383
1726.566217	0.009177	0.975184	1.069076	36.881305
821.821559	0.004225	0.988563	0.973281	31.586395
1716.927152	0.00341	0.991743	1.034884	39.48591
1287.609557	0.004767	0.988313	0.995248	40.062186
672.044603	0.025831	0.934701	1.032457	29.826615
1962.351605	0.004789	0.992797	0.948218	38.742311
1654.039151	0.006273	0.993506	0.987588	38.568874
1319.53982	0.002548	0.99013	0.955529	60.36837
1656.650829	0.003178	0.996575	0.950881	35.015522
790.015636	0.002271	0.989948	0.977439	36.39632
892.581213	0.005833	0.982211	0.96833	20.211643
1692.345183	0.003699	0.994857	0.972912	20.218099
1995.563125	0.001132	0.99822	0.926383	39.703351
2031.830371	0.001873	0.991713	1.082403	35.560548
1388.481573	0.003095	0.989539	1.059623	35.478084
2945.988153	0.011982	0.980689	1.092428	1.1
1591.851843	0.015703	0.954697	1.004205	46.564602
742.592228	0.005371	0.989609	0.992442	43.055201
1401.300975	0.002035	0.997365	0.908461	37.364805
1687.671412	0.001342	0.994619	0.951685	35.637324
1100.973857	0.00256	0.992279	0.955827	36.417773
1685.842917	0.009285	0.978833	0.994931	36.086763
2182.895723	0.001414	0.997221	0.951785	36.67012
1075.862426	0.002178	0.996431	0.933142	36.819501
2612.094375	0.012628	0.989405	1.030419	46.434319
1718.667257	0.006783	0.998593	0.936216	34.716367
1719.385323	0.001012	0.994766	0.949884	39.966068
960.860839	0.003008	0.993488	0.958103	42.724648
1330.588898	0.00178	0.993855	0.947236	41.203332
